sale_id,date,year,month,day,weekday,outlet,tier,category,subcategory,quantity,revenue,discount_pct,avg_rating
2264,2023-02-24,2023,2,24,4,Outlet_6,TIER 3,Dairy,Typec,2,24.36,29.74,3.27
2272,2023-02-24,2023,2,24,4,Outlet_6,TIER 3,Snacks,Typeb,5,1984.25,17.59,4.33
2275,2023-02-25,2023,2,25,5,Outlet_6,TIER 3,Produce,Typea,3,1182.39,22.47,2.4
2277,2023-02-25,2023,2,25,5,Outlet_6,TIER 3,Produce,Typec,9,3010.32,26.22,2.14
2285,2023-02-25,2023,2,25,5,Outlet_6,TIER 3,Dairy,Typec,5,60.9,7.38,3.48
2294,2023-02-25,2023,2,25,5,Outlet_6,TIER 3,Dairy,Typec,3,36.54,20.96,4.31
2297,2023-02-25,2023,2,25,5,Outlet_6,TIER 3,Dairy,Typea,7,2968.0,20.52,3.73
2302,2023-02-25,2023,2,25,5,Outlet_6,TIER 3,Dairy,Typeb,6,545.7,13.71,4.57
2305,2023-02-25,2023,2,25,5,Outlet_6,TIER 3,Dairy,Typea,4,1628.32,27.03,3.7
2310,2023-02-25,2023,2,25,5,Outlet_6,TIER 3,Beverages,Typeb,7,1071.98,16.67,1.47
2312,2023-02-25,2023,2,25,5,Outlet_6,TIER 3,Dairy,Typec,9,109.62,23.36,2.41
2333,2023-02-26,2023,2,26,6,Outlet_6,TIER 3,Dairy,Typeb,7,3324.16,18.37,2.28
2355,2023-02-27,2023,2,27,0,Outlet_6,TIER 3,Snacks,Typeb,8,1818.56,16.87,4.39
2358,2023-02-27,2023,2,27,0,Outlet_6,TIER 3,Dairy,Typea,9,3663.72,6.51,3.88
2367,2023-02-27,2023,2,27,0,Outlet_6,TIER 3,Dairy,Typeb,6,545.7,9.15,3.27
2371,2023-02-28,2023,2,28,1,Outlet_6,TIER 3,Produce,Typea,9,3547.17,20.81,2.51
2373,2023-02-28,2023,2,28,1,Outlet_6,TIER 3,Dairy,Typeb,8,1726.48,5.39,3.2
2397,2023-02-28,2023,2,28,1,Outlet_6,TIER 3,Snacks,Typeb,3,524.43,21.03,2.57
2403,2023-02-28,2023,2,28,1,Outlet_6,TIER 3,Dairy,Typeb,3,272.85,22.64,4.97
2407,2023-02-28,2023,2,28,1,Outlet_6,TIER 3,Beverages,Typeb,9,1378.26,18.49,2.04
2408,2023-02-28,2023,2,28,1,Outlet_6,TIER 3,Snacks,Typeb,4,909.28,7.61,3.69
2410,2023-02-28,2023,2,28,1,Outlet_6,TIER 3,Dairy,Typeb,3,647.43,7.56,4.06
2411,2023-02-28,2023,2,28,1,Outlet_6,TIER 3,Snacks,Typeb,2,855.7,5.87,4.25
2438,2023-03-01,2023,3,1,2,Outlet_6,TIER 3,Beverages,Typec,2,660.26,5.31,3.27
2449,2023-03-01,2023,3,1,2,Outlet_6,TIER 3,Produce,Typea,5,441.6,27.34,2.76
2454,2023-03-02,2023,3,2,3,Outlet_6,TIER 3,Dairy,Typeb,2,181.9,18.03,2.67
2456,2023-03-02,2023,3,2,3,Outlet_6,TIER 3,Beverages,Typea,4,333.44,21.14,2.58
2457,2023-03-02,2023,3,2,3,Outlet_6,TIER 3,Snacks,Typec,4,106.08,5.62,4.81
2463,2023-03-02,2023,3,2,3,Outlet_6,TIER 3,Snacks,Typea,3,1210.98,10.07,3.67
2466,2023-03-02,2023,3,2,3,Outlet_6,TIER 3,Snacks,Typeb,5,2139.25,20.88,1.33
2482,2023-03-02,2023,3,2,3,Outlet_6,TIER 3,Dairy,Typec,2,292.8,24.71,3.06
2497,2023-03-02,2023,3,2,3,Outlet_6,TIER 3,Beverages,Typec,8,2802.08,13.52,3.01
2511,2023-03-03,2023,3,3,4,Outlet_6,TIER 3,Produce,Typeb,2,622.02,2.15,1.88
2520,2023-03-03,2023,3,3,4,Outlet_6,TIER 3,Snacks,Typec,4,106.08,28.35,3.79
2536,2023-03-03,2023,3,3,4,Outlet_6,TIER 3,Dairy,Typea,9,506.79,7.28,1.36
2546,2023-03-04,2023,3,4,5,Outlet_6,TIER 3,Dairy,Typea,6,2544.0,23.78,1.53
2600,2023-03-05,2023,3,5,6,Outlet_6,TIER 3,Snacks,Typeb,6,2567.1,18.49,1.84
2605,2023-03-05,2023,3,5,6,Outlet_6,TIER 3,Produce,Typea,8,3153.04,8.61,4.74
2618,2023-03-05,2023,3,5,6,Outlet_6,TIER 3,Produce,Typeb,9,2799.09,18.55,2.66
2636,2023-03-05,2023,3,5,6,Outlet_6,TIER 3,Beverages,Typeb,9,1378.26,22.87,3.16
2656,2023-03-06,2023,3,6,0,Outlet_6,TIER 3,Dairy,Typeb,1,90.95,23.31,3.29
2680,2023-03-07,2023,3,7,1,Outlet_6,TIER 3,Snacks,Typeb,6,1048.86,28.06,2.01
2683,2023-03-07,2023,3,7,1,Outlet_6,TIER 3,Beverages,Typea,7,583.52,19.8,3.25
2693,2023-03-07,2023,3,7,1,Outlet_6,TIER 3,Dairy,Typea,1,364.18,18.25,2.52
2697,2023-03-07,2023,3,7,1,Outlet_6,TIER 3,Dairy,Typec,7,85.26,7.1,2.48
2717,2023-03-07,2023,3,7,1,Outlet_6,TIER 3,Produce,Typec,3,1003.44,24.51,3.01
2732,2023-03-07,2023,3,7,1,Outlet_6,TIER 3,Snacks,Typea,2,282.68,13.45,4.54
2759,2023-03-08,2023,3,8,2,Outlet_6,TIER 3,Dairy,Typec,7,1278.62,20.4,4.4
2760,2023-03-08,2023,3,8,2,Outlet_6,TIER 3,Snacks,Typeb,6,1048.86,0.16,3.15
2761,2023-03-08,2023,3,8,2,Outlet_6,TIER 3,Dairy,Typea,3,168.93,16.24,1.62
2779,2023-03-09,2023,3,9,3,Outlet_6,TIER 3,Beverages,Typec,6,2101.56,29.06,4.17
2780,2023-03-09,2023,3,9,3,Outlet_6,TIER 3,Dairy,Typeb,2,181.9,7.84,3.6
2783,2023-03-09,2023,3,9,3,Outlet_6,TIER 3,Snacks,Typeb,2,349.62,14.99,4.96
2794,2023-03-09,2023,3,9,3,Outlet_6,TIER 3,Dairy,Typec,3,547.98,14.55,3.06
2804,2023-03-09,2023,3,9,3,Outlet_6,TIER 3,Beverages,Typec,5,1751.3,27.79,3.44
2808,2023-03-09,2023,3,9,3,Outlet_6,TIER 3,Dairy,Typeb,3,272.85,1.33,1.78
2811,2023-03-10,2023,3,10,4,Outlet_6,TIER 3,Beverages,Typeb,9,1956.6,26.47,3.07
2815,2023-03-10,2023,3,10,4,Outlet_6,TIER 3,Beverages,Typec,2,660.26,29.96,2.77
2826,2023-03-10,2023,3,10,4,Outlet_6,TIER 3,Beverages,Typeb,4,869.6,26.55,3.87
2831,2023-03-10,2023,3,10,4,Outlet_6,TIER 3,Produce,Typec,3,1003.44,17.27,3.11
2839,2023-03-10,2023,3,10,4,Outlet_6,TIER 3,Snacks,Typeb,1,396.85,8.19,4.92
2840,2023-03-10,2023,3,10,4,Outlet_6,TIER 3,Dairy,Typea,7,2849.56,5.67,2.6
2847,2023-03-10,2023,3,10,4,Outlet_6,TIER 3,Beverages,Typea,5,416.8,18.52,3.91
2852,2023-03-11,2023,3,11,5,Outlet_6,TIER 3,Produce,Typea,8,3153.04,25.57,4.25
2853,2023-03-11,2023,3,11,5,Outlet_6,TIER 3,Dairy,Typea,1,407.08,29.47,1.27
2859,2023-03-11,2023,3,11,5,Outlet_6,TIER 3,Snacks,Typea,1,141.34,0.83,3.72
2873,2023-03-11,2023,3,11,5,Outlet_6,TIER 3,Beverages,Typec,1,330.13,7.81,3.43
2880,2023-03-11,2023,3,11,5,Outlet_6,TIER 3,Snacks,Typea,2,282.68,13.04,4.06
2899,2023-03-11,2023,3,11,5,Outlet_6,TIER 3,Snacks,Typea,5,2018.3,8.35,2.87
2910,2023-03-12,2023,3,12,6,Outlet_6,TIER 3,Beverages,Typea,5,567.3,14.73,4.39
2913,2023-03-12,2023,3,12,6,Outlet_6,TIER 3,Beverages,Typec,5,1751.3,14.95,2.86
2921,2023-03-12,2023,3,12,6,Outlet_6,TIER 3,Dairy,Typeb,8,1726.48,19.34,3.46
2926,2023-03-12,2023,3,12,6,Outlet_6,TIER 3,Beverages,Typec,7,2310.91,10.13,3.81
2927,2023-03-12,2023,3,12,6,Outlet_6,TIER 3,Dairy,Typec,2,292.8,3.9,3.79
2932,2023-03-12,2023,3,12,6,Outlet_6,TIER 3,Dairy,Typeb,7,3324.16,10.76,2.94
2944,2023-03-12,2023,3,12,6,Outlet_6,TIER 3,Beverages,Typea,1,83.36,21.43,4.1
2952,2023-03-12,2023,3,12,6,Outlet_6,TIER 3,Dairy,Typea,8,450.48,7.77,2.56
2977,2023-03-13,2023,3,13,0,Outlet_6,TIER 3,Beverages,Typea,7,583.52,21.06,1.49
2979,2023-03-13,2023,3,13,0,Outlet_6,TIER 3,Dairy,Typec,8,1171.2,22.82,3.64
2981,2023-03-13,2023,3,13,0,Outlet_6,TIER 3,Snacks,Typeb,9,2045.88,27.49,2.36
2996,2023-03-14,2023,3,14,1,Outlet_6,TIER 3,Dairy,Typec,8,1171.2,23.38,3.48
3003,2023-03-14,2023,3,14,1,Outlet_6,TIER 3,Produce,Typea,5,1374.45,22.77,2.68
3015,2023-03-14,2023,3,14,1,Outlet_6,TIER 3,Dairy,Typea,9,506.79,13.76,1.84
3023,2023-03-14,2023,3,14,1,Outlet_6,TIER 3,Snacks,Typeb,2,454.64,13.07,1.59
3029,2023-03-14,2023,3,14,1,Outlet_6,TIER 3,Produce,Typea,2,176.64,7.97,2.67
3044,2023-03-15,2023,3,15,2,Outlet_6,TIER 3,Dairy,Typec,1,12.18,23.04,1.68
3063,2023-03-15,2023,3,15,2,Outlet_6,TIER 3,Dairy,Typec,6,1095.96,23.24,1.22
3074,2023-03-16,2023,3,16,3,Outlet_6,TIER 3,Snacks,Typeb,6,2381.1,13.68,1.51
3087,2023-03-16,2023,3,16,3,Outlet_6,TIER 3,Beverages,Typea,7,583.52,15.97,3.2
3093,2023-03-16,2023,3,16,3,Outlet_6,TIER 3,Dairy,Typeb,7,3324.16,26.55,2.41
3122,2023-03-17,2023,3,17,4,Outlet_6,TIER 3,Beverages,Typea,2,166.72,24.45,2.06
3125,2023-03-17,2023,3,17,4,Outlet_6,TIER 3,Beverages,Typeb,5,765.7,21.81,4.93
3138,2023-03-17,2023,3,17,4,Outlet_6,TIER 3,Snacks,Typea,7,2825.62,2.38,4.12
3141,2023-03-18,2023,3,18,5,Outlet_6,TIER 3,Produce,Typea,8,3153.04,25.98,4.8
3150,2023-03-18,2023,3,18,5,Outlet_6,TIER 3,Dairy,Typec,9,109.62,1.35,2.44
3155,2023-03-18,2023,3,18,5,Outlet_6,TIER 3,Dairy,Typeb,1,215.81,21.24,4.27
3162,2023-03-18,2023,3,18,5,Outlet_6,TIER 3,Dairy,Typea,5,281.55,25.64,2.12
3172,2023-03-18,2023,3,18,5,Outlet_6,TIER 3,Dairy,Typea,5,281.55,27.27,2.6
3212,2023-03-19,2023,3,19,6,Outlet_6,TIER 3,Beverages,Typeb,5,765.7,28.37,4.72
3213,2023-03-19,2023,3,19,6,Outlet_6,TIER 3,Snacks,Typec,4,106.08,8.6,3.76
3220,2023-03-19,2023,3,19,6,Outlet_6,TIER 3,Dairy,Typea,5,2035.4,26.51,3.37
3223,2023-03-19,2023,3,19,6,Outlet_6,TIER 3,Dairy,Typeb,2,181.9,22.59,2.19
3246,2023-03-20,2023,3,20,0,Outlet_6,TIER 3,Dairy,Typea,1,424.0,18.28,3.99
3272,2023-03-20,2023,3,20,0,Outlet_6,TIER 3,Produce,Typea,1,394.13,7.06,1.95
3273,2023-03-20,2023,3,20,0,Outlet_6,TIER 3,Snacks,Typea,4,1614.64,8.76,1.93
3278,2023-03-20,2023,3,20,0,Outlet_6,TIER 3,Dairy,Typea,6,2185.08,15.41,1.42
3283,2023-03-20,2023,3,20,0,Outlet_6,TIER 3,Dairy,Typea,9,3277.62,4.57,3.72
3308,2023-03-21,2023,3,21,1,Outlet_6,TIER 3,Dairy,Typeb,9,1942.29,28.81,3.33
3324,2023-03-22,2023,3,22,2,Outlet_6,TIER 3,Snacks,Typea,7,2825.62,1.8,4.24
3337,2023-03-23,2023,3,23,3,Outlet_6,TIER 3,Snacks,Typea,6,2421.96,9.53,1.37
3349,2023-03-23,2023,3,23,3,Outlet_6,TIER 3,Dairy,Typea,8,450.48,11.72,2.94
3355,2023-03-23,2023,3,23,3,Outlet_6,TIER 3,Dairy,Typea,2,814.16,5.58,4.31
3365,2023-03-23,2023,3,23,3,Outlet_6,TIER 3,Produce,Typea,7,1924.23,4.61,3.68
3380,2023-03-24,2023,3,24,4,Outlet_6,TIER 3,Dairy,Typeb,4,363.8,10.73,3.31
3381,2023-03-24,2023,3,24,4,Outlet_6,TIER 3,Dairy,Typec,4,730.64,1.26,4.13
3386,2023-03-24,2023,3,24,4,Outlet_6,TIER 3,Beverages,Typec,1,350.26,22.41,4.67
3387,2023-03-24,2023,3,24,4,Outlet_6,TIER 3,Beverages,Typeb,2,434.8,23.76,3.17
3393,2023-03-24,2023,3,24,4,Outlet_6,TIER 3,Dairy,Typeb,5,454.75,13.6,2.68
3401,2023-03-24,2023,3,24,4,Outlet_6,TIER 3,Produce,Typea,2,549.78,17.13,2.18
3404,2023-03-24,2023,3,24,4,Outlet_6,TIER 3,Snacks,Typea,9,1272.06,23.22,1.93
3406,2023-03-24,2023,3,24,4,Outlet_6,TIER 3,Dairy,Typec,7,1278.62,17.57,3.01
3410,2023-03-24,2023,3,24,4,Outlet_6,TIER 3,Produce,Typec,6,2006.88,6.99,3.75
3418,2023-03-24,2023,3,24,4,Outlet_6,TIER 3,Produce,Typea,7,2758.91,15.87,2.04
3421,2023-03-25,2023,3,25,5,Outlet_6,TIER 3,Snacks,Typea,2,807.32,15.16,1.58
3427,2023-03-25,2023,3,25,5,Outlet_6,TIER 3,Dairy,Typea,8,3392.0,18.22,3.56
3429,2023-03-25,2023,3,25,5,Outlet_6,TIER 3,Dairy,Typeb,6,545.7,15.52,3.52
3440,2023-03-25,2023,3,25,5,Outlet_6,TIER 3,Snacks,Typea,9,1272.06,21.57,1.07
3443,2023-03-25,2023,3,25,5,Outlet_6,TIER 3,Dairy,Typec,4,48.72,7.95,3.09
3456,2023-03-25,2023,3,25,5,Outlet_6,TIER 3,Dairy,Typec,3,439.2,29.59,3.88
3458,2023-03-25,2023,3,25,5,Outlet_6,TIER 3,Beverages,Typeb,5,765.7,11.33,3.84
3476,2023-03-26,2023,3,26,6,Outlet_6,TIER 3,Dairy,Typeb,7,1510.67,3.08,4.48
3484,2023-03-26,2023,3,26,6,Outlet_6,TIER 3,Dairy,Typea,7,2549.26,0.52,3.65
3492,2023-03-26,2023,3,26,6,Outlet_6,TIER 3,Dairy,Typeb,8,2264.64,15.33,2.99
3494,2023-03-26,2023,3,26,6,Outlet_6,TIER 3,Dairy,Typeb,6,1294.86,20.3,3.48
3510,2023-03-26,2023,3,26,6,Outlet_6,TIER 3,Beverages,Typec,6,1980.78,4.36,1.39
3512,2023-03-27,2023,3,27,0,Outlet_6,TIER 3,Produce,Typeb,9,2799.09,26.34,1.18
3518,2023-03-27,2023,3,27,0,Outlet_6,TIER 3,Dairy,Typea,8,2913.44,20.71,2.44
3525,2023-03-27,2023,3,27,0,Outlet_6,TIER 3,Beverages,Typea,1,83.36,11.97,3.7
3530,2023-03-27,2023,3,27,0,Outlet_6,TIER 3,Produce,Typeb,8,2488.08,3.53,1.34
3534,2023-03-27,2023,3,27,0,Outlet_6,TIER 3,Dairy,Typeb,3,1424.64,12.89,4.82
3541,2023-03-27,2023,3,27,0,Outlet_6,TIER 3,Produce,Typeb,4,1244.04,20.09,2.99
3553,2023-03-28,2023,3,28,1,Outlet_6,TIER 3,Dairy,Typeb,7,1981.56,22.77,3.47
3566,2023-03-28,2023,3,28,1,Outlet_6,TIER 3,Dairy,Typec,6,1095.96,6.81,2.31
3585,2023-03-29,2023,3,29,2,Outlet_6,TIER 3,Dairy,Typea,1,424.0,13.06,1.91
3590,2023-03-29,2023,3,29,2,Outlet_6,TIER 3,Dairy,Typeb,9,1942.29,1.52,2.63
3595,2023-03-29,2023,3,29,2,Outlet_6,TIER 3,Beverages,Typeb,9,1956.6,4.38,3.35
3601,2023-03-29,2023,3,29,2,Outlet_6,TIER 3,Dairy,Typea,8,450.48,9.54,1.64
3603,2023-03-29,2023,3,29,2,Outlet_6,TIER 3,Beverages,Typec,1,350.26,8.91,2.81
3613,2023-03-29,2023,3,29,2,Outlet_6,TIER 3,Dairy,Typea,1,56.31,9.14,2.76
3619,2023-03-29,2023,3,29,2,Outlet_6,TIER 3,Beverages,Typeb,2,306.28,3.03,1.83
3620,2023-03-29,2023,3,29,2,Outlet_6,TIER 3,Produce,Typec,9,3010.32,15.55,2.13
3627,2023-03-29,2023,3,29,2,Outlet_6,TIER 3,Produce,Typea,6,2364.78,2.86,3.99
3631,2023-03-30,2023,3,30,3,Outlet_6,TIER 3,Snacks,Typea,5,706.7,27.72,3.02
3642,2023-03-30,2023,3,30,3,Outlet_6,TIER 3,Snacks,Typea,3,424.02,11.43,2.71
3643,2023-03-30,2023,3,30,3,Outlet_6,TIER 3,Produce,Typec,8,161.92,19.68,1.9
3667,2023-03-30,2023,3,30,3,Outlet_6,TIER 3,Dairy,Typeb,9,2547.72,22.93,2.88
3669,2023-03-30,2023,3,30,3,Outlet_6,TIER 3,Dairy,Typeb,5,1079.05,15.66,3.73
3680,2023-03-31,2023,3,31,4,Outlet_6,TIER 3,Produce,Typea,4,1576.52,5.31,2.2
3704,2023-03-31,2023,3,31,4,Outlet_6,TIER 3,Produce,Typea,3,824.67,16.11,3.96
3707,2023-03-31,2023,3,31,4,Outlet_6,TIER 3,Beverages,Typea,8,907.68,27.84,4.44
3708,2023-04-01,2023,4,1,5,Outlet_6,TIER 3,Snacks,Typeb,4,699.24,10.73,2.97
3719,2023-04-01,2023,4,1,5,Outlet_6,TIER 3,Dairy,Typec,4,585.6,12.48,1.29
3743,2023-04-02,2023,4,2,6,Outlet_6,TIER 3,Produce,Typec,7,2341.36,28.88,1.55
3749,2023-04-02,2023,4,2,6,Outlet_6,TIER 3,Produce,Typea,4,353.28,19.72,3.45
3751,2023-04-02,2023,4,2,6,Outlet_6,TIER 3,Produce,Typea,9,2474.01,15.28,3.62
3752,2023-04-02,2023,4,2,6,Outlet_6,TIER 3,Dairy,Typec,4,48.72,20.12,3.71
3773,2023-04-03,2023,4,3,0,Outlet_6,TIER 3,Dairy,Typea,5,2035.4,0.18,3.8
3782,2023-04-03,2023,4,3,0,Outlet_6,TIER 3,Snacks,Typec,2,53.04,21.56,4.85
3783,2023-04-03,2023,4,3,0,Outlet_6,TIER 3,Dairy,Typeb,2,949.76,0.28,1.52
3790,2023-04-03,2023,4,3,0,Outlet_6,TIER 3,Snacks,Typeb,4,909.28,29.33,4.54
3802,2023-04-03,2023,4,3,0,Outlet_6,TIER 3,Snacks,Typeb,4,1711.4,0.82,1.52
3806,2023-04-03,2023,4,3,0,Outlet_6,TIER 3,Snacks,Typeb,1,174.81,13.84,2.57
3813,2023-04-04,2023,4,4,1,Outlet_6,TIER 3,Snacks,Typeb,2,855.7,27.23,2.58
3846,2023-04-04,2023,4,4,1,Outlet_6,TIER 3,Snacks,Typeb,6,2381.1,0.83,4.03
3859,2023-04-04,2023,4,4,1,Outlet_6,TIER 3,Dairy,Typec,4,585.6,3.42,3.58
3869,2023-04-05,2023,4,5,2,Outlet_6,TIER 3,Snacks,Typeb,7,1591.24,21.17,2.76
3873,2023-04-05,2023,4,5,2,Outlet_6,TIER 3,Produce,Typeb,2,622.02,15.24,4.04
3894,2023-04-06,2023,4,6,3,Outlet_6,TIER 3,Dairy,Typec,6,878.4,14.9,3.26
3896,2023-04-06,2023,4,6,3,Outlet_6,TIER 3,Snacks,Typea,9,3632.94,5.65,1.48
3901,2023-04-06,2023,4,6,3,Outlet_6,TIER 3,Dairy,Typeb,4,363.8,27.89,4.86
3926,2023-04-06,2023,4,6,3,Outlet_6,TIER 3,Produce,Typeb,9,2799.09,11.31,1.63
3932,2023-04-06,2023,4,6,3,Outlet_6,TIER 3,Snacks,Typeb,7,1591.24,23.67,3.06
3942,2023-04-07,2023,4,7,4,Outlet_6,TIER 3,Dairy,Typea,6,2185.08,27.62,2.67
3945,2023-04-07,2023,4,7,4,Outlet_6,TIER 3,Dairy,Typeb,9,1942.29,1.87,3.48
3963,2023-04-07,2023,4,7,4,Outlet_6,TIER 3,Beverages,Typec,6,2101.56,10.02,3.28
3974,2023-04-07,2023,4,7,4,Outlet_6,TIER 3,Dairy,Typec,7,85.26,16.52,3.64
3976,2023-04-07,2023,4,7,4,Outlet_6,TIER 3,Snacks,Typeb,9,1573.29,18.08,4.52
3984,2023-04-07,2023,4,7,4,Outlet_6,TIER 3,Beverages,Typeb,8,1225.12,8.13,1.93
3991,2023-04-08,2023,4,8,5,Outlet_6,TIER 3,Dairy,Typea,9,506.79,9.09,2.81
3994,2023-04-08,2023,4,8,5,Outlet_6,TIER 3,Dairy,Typec,6,878.4,26.0,2.19
4026,2023-04-09,2023,4,9,6,Outlet_6,TIER 3,Beverages,Typeb,9,1956.6,26.93,4.18
4031,2023-04-09,2023,4,9,6,Outlet_6,TIER 3,Dairy,Typec,1,12.18,4.57,3.16
4047,2023-04-09,2023,4,9,6,Outlet_6,TIER 3,Produce,Typec,5,101.2,18.34,4.97
4049,2023-04-09,2023,4,9,6,Outlet_6,TIER 3,Snacks,Typeb,9,1573.29,5.95,2.91
4050,2023-04-09,2023,4,9,6,Outlet_6,TIER 3,Dairy,Typea,7,2968.0,1.1,4.28
4054,2023-04-10,2023,4,10,0,Outlet_6,TIER 3,Dairy,Typea,6,2442.48,24.91,1.37
4056,2023-04-10,2023,4,10,0,Outlet_6,TIER 3,Dairy,Typea,5,281.55,25.69,3.66
4077,2023-04-10,2023,4,10,0,Outlet_6,TIER 3,Dairy,Typec,5,60.9,3.85,2.66
4092,2023-04-11,2023,4,11,1,Outlet_6,TIER 3,Dairy,Typea,9,3663.72,18.91,4.15
4095,2023-04-11,2023,4,11,1,Outlet_6,TIER 3,Beverages,Typea,1,83.36,28.27,4.19
4099,2023-04-11,2023,4,11,1,Outlet_6,TIER 3,Snacks,Typeb,8,3422.8,22.04,2.46
4102,2023-04-11,2023,4,11,1,Outlet_6,TIER 3,Beverages,Typeb,5,765.7,20.47,1.39
4103,2023-04-11,2023,4,11,1,Outlet_6,TIER 3,Produce,Typea,6,1649.34,12.24,2.99
4109,2023-04-11,2023,4,11,1,Outlet_6,TIER 3,Dairy,Typeb,2,949.76,28.24,2.86
4117,2023-04-11,2023,4,11,1,Outlet_6,TIER 3,Dairy,Typec,8,1461.28,18.99,3.55
4118,2023-04-11,2023,4,11,1,Outlet_6,TIER 3,Dairy,Typea,5,281.55,6.22,2.03
4140,2023-04-12,2023,4,12,2,Outlet_6,TIER 3,Snacks,Typea,1,141.34,22.34,1.53
4156,2023-04-12,2023,4,12,2,Outlet_6,TIER 3,Snacks,Typeb,8,1818.56,2.14,3.79
4158,2023-04-12,2023,4,12,2,Outlet_6,TIER 3,Dairy,Typea,3,168.93,21.13,3.97
4162,2023-04-12,2023,4,12,2,Outlet_6,TIER 3,Produce,Typea,9,3547.17,24.05,2.08
4172,2023-04-12,2023,4,12,2,Outlet_6,TIER 3,Dairy,Typec,3,439.2,11.19,3.95
4190,2023-04-13,2023,4,13,3,Outlet_6,TIER 3,Snacks,Typeb,2,349.62,26.85,1.58
4199,2023-04-13,2023,4,13,3,Outlet_6,TIER 3,Dairy,Typec,9,109.62,19.99,4.12
4210,2023-04-13,2023,4,13,3,Outlet_6,TIER 3,Dairy,Typeb,2,431.62,17.24,2.92
4212,2023-04-13,2023,4,13,3,Outlet_6,TIER 3,Beverages,Typec,3,1050.78,8.9,4.64
4229,2023-04-14,2023,4,14,4,Outlet_6,TIER 3,Beverages,Typea,4,333.44,17.69,3.97
4232,2023-04-14,2023,4,14,4,Outlet_6,TIER 3,Dairy,Typeb,4,1132.32,13.73,2.97
4242,2023-04-14,2023,4,14,4,Outlet_6,TIER 3,Snacks,Typeb,1,427.85,26.48,3.73
4258,2023-04-15,2023,4,15,5,Outlet_6,TIER 3,Dairy,Typec,1,12.18,14.01,1.35
4268,2023-04-15,2023,4,15,5,Outlet_6,TIER 3,Produce,Typea,8,706.56,3.21,2.57
4270,2023-04-15,2023,4,15,5,Outlet_6,TIER 3,Snacks,Typea,3,1210.98,20.68,3.49
4274,2023-04-15,2023,4,15,5,Outlet_6,TIER 3,Dairy,Typec,4,730.64,6.81,4.99
4287,2023-04-15,2023,4,15,5,Outlet_6,TIER 3,Produce,Typea,3,1182.39,18.13,4.11
4306,2023-04-16,2023,4,16,6,Outlet_6,TIER 3,Beverages,Typeb,6,1304.4,19.77,1.62
4314,2023-04-17,2023,4,17,0,Outlet_6,TIER 3,Snacks,Typeb,8,1398.48,1.24,1.74
4317,2023-04-17,2023,4,17,0,Outlet_6,TIER 3,Beverages,Typeb,3,459.42,4.84,3.92
4318,2023-04-17,2023,4,17,0,Outlet_6,TIER 3,Dairy,Typec,3,547.98,21.96,2.42
4321,2023-04-17,2023,4,17,0,Outlet_6,TIER 3,Dairy,Typec,2,365.32,26.09,1.29
4343,2023-04-18,2023,4,18,1,Outlet_6,TIER 3,Dairy,Typeb,8,3799.04,17.28,1.18
4351,2023-04-18,2023,4,18,1,Outlet_6,TIER 3,Dairy,Typec,1,182.66,0.59,2.86
4354,2023-04-18,2023,4,18,1,Outlet_6,TIER 3,Snacks,Typeb,6,2567.1,28.49,3.44
4384,2023-04-18,2023,4,18,1,Outlet_6,TIER 3,Dairy,Typec,8,97.44,21.35,2.91
4401,2023-04-19,2023,4,19,2,Outlet_6,TIER 3,Snacks,Typeb,1,396.85,19.65,1.84
4408,2023-04-19,2023,4,19,2,Outlet_6,TIER 3,Snacks,Typec,8,212.16,29.92,4.97
4424,2023-04-19,2023,4,19,2,Outlet_6,TIER 3,Dairy,Typea,4,225.24,4.24,4.47
4437,2023-04-20,2023,4,20,3,Outlet_6,TIER 3,Snacks,Typea,8,1130.72,29.46,2.7
4439,2023-04-20,2023,4,20,3,Outlet_6,TIER 3,Snacks,Typec,3,79.56,22.21,2.07
4440,2023-04-20,2023,4,20,3,Outlet_6,TIER 3,Beverages,Typeb,3,459.42,6.37,1.7
4442,2023-04-20,2023,4,20,3,Outlet_6,TIER 3,Beverages,Typec,7,2451.82,14.6,1.1
4445,2023-04-20,2023,4,20,3,Outlet_6,TIER 3,Dairy,Typeb,1,283.08,25.47,4.02
4453,2023-04-21,2023,4,21,4,Outlet_6,TIER 3,Beverages,Typec,5,1650.65,20.06,4.24
4489,2023-04-22,2023,4,22,5,Outlet_6,TIER 3,Snacks,Typeb,7,1223.67,14.12,2.73
4496,2023-04-22,2023,4,22,5,Outlet_6,TIER 3,Beverages,Typeb,1,217.4,13.85,1.31
4497,2023-04-22,2023,4,22,5,Outlet_6,TIER 3,Produce,Typec,4,1337.92,21.17,4.38
4524,2023-04-22,2023,4,22,5,Outlet_6,TIER 3,Dairy,Typeb,8,3799.04,20.58,3.14
4545,2023-04-23,2023,4,23,6,Outlet_6,TIER 3,Dairy,Typea,7,394.17,21.78,1.94
4548,2023-04-23,2023,4,23,6,Outlet_6,TIER 3,Beverages,Typeb,4,869.6,28.47,2.97
4549,2023-04-23,2023,4,23,6,Outlet_6,TIER 3,Beverages,Typec,4,1401.04,25.16,3.22
4563,2023-04-24,2023,4,24,0,Outlet_6,TIER 3,Produce,Typea,9,3547.17,29.57,2.78
4564,2023-04-24,2023,4,24,0,Outlet_6,TIER 3,Produce,Typea,6,1649.34,16.17,3.18
