sale_id,date_key,outlet_id,item_id,customer_id,quantity,revenue,avg_rating,discount_pct
8019,20230722,7,17,80,4,1320.52,1.57,24.9
8020,20230722,4,27,85,3,340.38,4.15,20.4
8021,20230722,10,26,70,2,454.64,4.88,20.22
8022,20230722,3,4,172,6,2567.1,4.87,11.85
8023,20230722,8,1,52,6,159.12,4.88,22.0
8024,20230722,4,9,30,4,1337.92,3.39,19.02
8025,20230722,6,10,147,5,416.8,3.13,11.23
8026,20230722,8,7,65,6,73.08,2.66,8.15
8027,20230722,1,20,49,5,1984.25,2.96,9.33
8028,20230722,10,22,65,9,1272.06,1.16,16.78
8029,20230722,4,22,183,6,848.04,4.43,10.42
8030,20230722,3,10,152,2,166.72,4.81,10.05
8031,20230722,9,12,5,6,1294.86,3.79,21.06
8032,20230722,9,22,106,4,565.36,3.43,10.28
8033,20230722,5,13,112,3,439.2,3.49,6.94
8034,20230722,5,13,161,4,585.6,4.3,16.26
8035,20230722,5,27,56,2,226.92,4.04,15.37
8036,20230722,8,18,30,5,1555.05,4.03,0.39
8037,20230722,2,14,27,8,706.56,3.97,24.07
8038,20230722,2,20,99,6,2381.1,1.54,6.11
8039,20230722,9,12,33,1,215.81,3.81,22.29
8040,20230722,8,15,108,1,407.08,2.23,21.98
8041,20230722,9,2,129,4,1099.56,4.73,6.08
8042,20230722,3,24,62,2,848.0,3.08,6.12
8043,20230722,9,17,83,7,2310.91,1.33,24.83
8044,20230722,7,29,46,1,217.4,2.16,12.81
8045,20230722,5,10,188,9,750.24,3.8,29.84
8046,20230722,6,11,112,2,788.26,3.79,25.12
8047,20230722,10,27,108,4,453.84,4.6,13.36
8048,20230722,1,13,77,5,732.0,4.88,25.23
8049,20230722,2,19,18,7,636.65,1.47,2.38
8050,20230722,5,29,67,4,869.6,3.65,27.54
8051,20230722,6,8,156,7,141.68,2.65,3.03
8052,20230722,6,16,187,6,337.86,4.72,21.23
8053,20230723,1,5,86,7,3324.16,2.47,8.0
8054,20230723,2,3,82,7,2825.62,4.99,16.96
8055,20230723,10,29,77,5,1087.0,3.62,24.75
8056,20230723,3,3,66,7,2825.62,3.87,1.55
8057,20230723,4,1,120,7,185.64,1.95,2.76
8058,20230723,6,27,190,7,794.22,3.08,9.94
8059,20230723,8,28,55,6,2101.56,4.34,0.82
8060,20230723,5,18,115,1,311.01,3.81,6.15
8061,20230723,10,25,3,1,174.81,2.27,10.23
8062,20230723,3,1,63,3,79.56,1.12,9.57
8063,20230723,9,25,108,9,1573.29,4.57,7.52
8064,20230723,4,6,129,4,612.56,4.99,28.23
8065,20230723,9,5,103,7,3324.16,3.1,24.43
8066,20230723,8,14,123,8,706.56,1.53,17.74
8067,20230723,2,20,23,2,793.7,3.22,22.1
8068,20230723,2,4,11,2,855.7,3.91,14.24
8069,20230723,8,15,66,8,3256.64,1.16,19.13
8070,20230723,3,27,142,8,907.68,1.1,18.35
8071,20230723,8,16,196,5,281.55,2.67,17.37
8072,20230723,8,4,177,4,1711.4,2.98,21.03
8073,20230723,5,22,190,6,848.04,4.81,15.27
8074,20230723,10,17,96,3,990.39,4.29,14.57
8075,20230723,5,23,97,5,1415.4,1.88,1.46
8076,20230723,3,7,11,1,12.18,3.78,10.09
8077,20230723,3,21,112,9,1643.94,4.42,17.12
8078,20230723,5,27,96,4,453.84,4.19,12.63
8079,20230723,7,2,63,7,1924.23,3.73,10.43
8080,20230723,8,7,130,9,109.62,2.04,20.1
8081,20230723,3,2,110,3,824.67,4.54,15.93
8082,20230723,1,20,73,8,3174.8,4.54,18.01
8083,20230723,7,5,154,1,474.88,3.66,8.61
8084,20230723,4,6,75,4,612.56,1.72,7.07
8085,20230723,6,18,155,3,933.03,4.81,24.08
8086,20230723,7,5,180,7,3324.16,2.84,3.99
8087,20230723,5,7,88,8,97.44,4.27,10.48
8088,20230724,4,28,14,8,2802.08,1.86,29.67
8089,20230724,4,18,77,8,2488.08,3.15,14.9
8090,20230724,9,10,175,4,333.44,3.99,7.72
8091,20230724,1,11,189,9,3547.17,1.09,3.03
8092,20230724,6,5,52,7,3324.16,2.77,27.52
8093,20230724,2,14,170,6,529.92,3.01,11.8
8094,20230724,5,3,46,7,2825.62,4.33,4.75
8095,20230724,2,25,101,7,1223.67,4.28,3.82
8096,20230724,1,28,50,2,700.52,2.97,7.63
8097,20230724,6,29,52,9,1956.6,2.74,28.86
8098,20230724,9,18,8,2,622.02,1.67,18.23
8099,20230724,5,13,114,4,585.6,3.61,13.25
8100,20230724,2,1,126,3,79.56,2.34,12.77
8101,20230724,2,2,92,8,2199.12,2.4,1.49
8102,20230724,2,4,21,7,2994.95,3.75,10.63
8103,20230724,10,16,84,4,225.24,4.19,23.35
8104,20230724,2,25,11,7,1223.67,2.99,27.73
8105,20230724,6,30,178,5,1820.9,3.73,14.17
8106,20230724,8,7,24,8,97.44,4.9,13.47
8107,20230724,4,30,164,5,1820.9,1.57,20.02
8108,20230724,7,26,174,8,1818.56,3.97,26.9
8109,20230724,5,22,38,5,706.7,3.44,14.66
8110,20230724,4,19,12,2,181.9,3.21,28.33
8111,20230724,1,28,168,3,1050.78,4.32,16.77
8112,20230724,3,25,44,5,874.05,2.38,15.73
8113,20230724,4,16,28,2,112.62,3.28,21.77
8114,20230725,3,24,79,5,2120.0,3.59,16.3
8115,20230725,6,9,58,5,1672.4,4.17,17.83
8116,20230725,8,24,182,1,424.0,3.77,3.15
8117,20230725,10,28,193,4,1401.04,2.15,13.85
8118,20230725,7,4,113,3,1283.55,3.48,19.76
8119,20230725,2,16,133,6,337.86,4.66,18.67
8120,20230725,2,4,84,7,2994.95,1.96,24.52
8121,20230725,6,17,123,5,1650.65,2.68,2.61
8122,20230725,8,14,114,3,264.96,2.26,1.69
8123,20230725,2,10,169,3,250.08,3.56,28.27
8124,20230725,9,4,167,8,3422.8,4.23,16.01
8125,20230725,10,14,48,4,353.28,4.27,2.98
8126,20230725,3,22,72,6,848.04,4.45,14.94
8127,20230725,5,5,31,4,1899.52,1.27,4.63
8128,20230725,4,8,67,1,20.24,1.99,16.91
8129,20230725,1,27,103,5,567.3,4.54,18.45
8130,20230725,10,25,73,6,1048.86,3.51,5.7
8131,20230725,8,24,96,9,3816.0,3.2,18.59
8132,20230725,9,22,147,7,989.38,4.36,18.26
8133,20230725,8,30,1,9,3277.62,3.89,17.83
8134,20230725,1,20,152,9,3571.65,2.8,15.95
8135,20230725,6,4,78,3,1283.55,1.35,22.67
8136,20230725,1,23,34,1,283.08,2.26,0.96
8137,20230725,7,9,117,3,1003.44,4.66,28.24
8138,20230725,6,16,64,3,168.93,3.49,11.08
8139,20230725,9,13,46,1,146.4,1.5,25.88
8140,20230725,3,11,91,8,3153.04,2.48,9.87
8141,20230725,6,8,78,3,60.72,4.65,22.39
8142,20230725,5,21,14,6,1095.96,4.94,24.05
8143,20230725,8,28,127,4,1401.04,4.19,8.62
8144,20230725,4,18,61,2,622.02,1.89,5.88
8145,20230725,10,19,20,4,363.8,1.27,17.78
8146,20230725,4,7,187,6,73.08,1.11,29.4
8147,20230725,4,5,123,4,1899.52,4.97,25.09
8148,20230725,7,6,88,5,765.7,2.57,14.83
8149,20230725,3,29,123,7,1521.8,1.31,28.91
8150,20230725,5,3,24,4,1614.64,2.22,22.05
8151,20230725,4,29,130,1,217.4,1.11,18.29
8152,20230725,7,10,51,1,83.36,4.82,0.45
8153,20230726,6,16,186,8,450.48,3.41,9.61
8154,20230726,6,8,125,8,161.92,4.2,27.4
8155,20230726,5,18,8,3,933.03,3.28,0.45
8156,20230726,6,13,11,4,585.6,1.81,6.91
8157,20230726,3,12,193,4,863.24,1.96,8.63
8158,20230726,2,10,138,5,416.8,1.76,23.21
8159,20230726,5,18,68,9,2799.09,2.8,15.84
8160,20230726,2,20,146,2,793.7,4.38,20.33
8161,20230726,7,28,81,9,3152.34,4.0,29.99
8162,20230726,7,28,143,3,1050.78,2.29,11.44
8163,20230726,9,27,77,4,453.84,1.01,11.06
8164,20230726,5,24,177,2,848.0,4.91,27.59
8165,20230726,8,29,83,8,1739.2,4.28,11.11
8166,20230726,4,17,68,9,2971.17,1.1,4.42
8167,20230726,9,17,24,6,1980.78,2.21,3.63
8168,20230726,3,8,6,4,80.96,1.65,26.34
8169,20230726,3,4,90,6,2567.1,3.15,9.92
8170,20230726,5,28,15,4,1401.04,3.67,1.18
8171,20230726,1,8,87,7,141.68,2.41,16.22
8172,20230726,4,25,64,8,1398.48,3.36,7.24
8173,20230726,3,7,132,1,12.18,2.68,29.93
8174,20230726,1,24,48,7,2968.0,2.75,9.1
8175,20230726,3,6,54,2,306.28,1.15,25.41
8176,20230726,6,7,161,6,73.08,1.77,16.07
8177,20230727,6,4,183,7,2994.95,2.43,20.58
8178,20230727,9,26,124,5,1136.6,1.13,24.15
8179,20230727,7,14,190,6,529.92,4.87,21.64
8180,20230727,10,28,98,8,2802.08,1.2,17.74
8181,20230727,3,11,173,5,1970.65,2.0,27.8
8182,20230727,2,8,63,2,40.48,2.03,13.33
8183,20230727,10,19,20,1,90.95,1.48,21.36
8184,20230727,10,5,38,5,2374.4,3.2,4.98
8185,20230727,6,5,4,4,1899.52,4.08,6.5
8186,20230727,6,1,142,7,185.64,4.19,12.87
8187,20230727,4,21,90,8,1461.28,1.01,6.9
8188,20230727,5,5,67,7,3324.16,4.62,29.62
8189,20230727,5,14,72,6,529.92,4.41,13.91
8190,20230727,2,5,27,2,949.76,3.18,12.93
8191,20230727,7,17,7,3,990.39,3.33,10.72
8192,20230727,10,17,115,7,2310.91,1.91,25.46
8193,20230727,6,22,73,4,565.36,1.9,11.65
8194,20230727,7,21,33,6,1095.96,1.49,1.2
8195,20230727,10,9,105,7,2341.36,2.95,4.99
8196,20230727,10,6,197,8,1225.12,3.5,4.25
8197,20230727,10,28,15,2,700.52,3.97,28.87
8198,20230727,5,17,81,3,990.39,4.26,16.85
8199,20230727,5,11,8,6,2364.78,3.85,18.7
8200,20230727,2,5,108,7,3324.16,4.82,11.66
8201,20230727,9,29,98,4,869.6,4.96,10.45
8202,20230727,5,25,44,8,1398.48,3.72,16.37
8203,20230727,1,25,85,8,1398.48,3.87,26.74
8204,20230727,5,20,7,2,793.7,2.48,20.35
8205,20230727,7,17,115,1,330.13,2.21,27.91
8206,20230727,1,23,20,9,2547.72,1.24,7.76
8207,20230727,5,7,176,1,12.18,2.83,27.01
8208,20230727,8,23,105,7,1981.56,2.78,28.88
8209,20230727,4,7,176,2,24.36,4.33,3.33
8210,20230727,8,5,86,4,1899.52,3.46,11.41
8211,20230727,1,22,150,9,1272.06,3.19,1.33
8212,20230727,8,9,95,3,1003.44,2.4,24.53
8213,20230727,7,10,120,9,750.24,1.72,24.34
8214,20230727,4,29,96,1,217.4,2.97,14.04
8215,20230727,9,24,194,4,1696.0,4.47,28.53
8216,20230727,1,26,41,8,1818.56,4.24,29.37
8217,20230727,5,9,165,7,2341.36,2.95,3.01
8218,20230727,3,29,28,7,1521.8,1.11,21.24
8219,20230727,6,14,11,4,353.28,1.05,20.38
8220,20230728,4,8,110,5,101.2,2.14,9.26
8221,20230728,1,16,85,5,281.55,1.65,10.72
8222,20230728,3,25,28,8,1398.48,4.71,8.59
8223,20230728,1,19,189,4,363.8,1.98,10.14
8224,20230728,2,7,123,6,73.08,1.4,0.04
8225,20230728,10,1,189,5,132.6,4.36,16.02
8226,20230728,4,17,1,7,2310.91,4.99,12.06
8227,20230728,5,9,57,6,2006.88,1.6,1.94
8228,20230728,2,7,163,8,97.44,1.86,13.92
8229,20230728,4,4,73,4,1711.4,2.76,28.29
8230,20230728,5,12,55,4,863.24,2.52,11.75
8231,20230728,6,28,158,2,700.52,1.16,23.98
8232,20230728,6,5,94,2,949.76,4.1,18.44
8233,20230728,8,20,23,5,1984.25,3.38,25.39
8234,20230728,1,19,4,3,272.85,1.79,28.05
8235,20230728,5,22,55,3,424.02,1.25,21.37
8236,20230728,1,24,98,3,1272.0,3.73,22.92
8237,20230728,9,10,110,8,666.88,2.56,22.57
8238,20230728,7,28,189,1,350.26,4.88,14.44
8239,20230728,7,20,113,8,3174.8,4.96,5.53
8240,20230728,1,6,193,5,765.7,2.86,23.53
8241,20230728,10,1,29,6,159.12,3.35,7.16
8242,20230728,6,17,144,4,1320.52,2.51,18.74
8243,20230728,8,23,131,4,1132.32,4.98,3.48
8244,20230728,5,21,191,8,1461.28,1.57,11.39
8245,20230728,4,7,151,9,109.62,2.65,10.54
8246,20230728,5,5,46,5,2374.4,3.46,21.9
8247,20230728,9,26,98,1,227.32,2.13,6.43
8248,20230728,5,7,92,5,60.9,1.47,2.77
8249,20230728,3,24,129,2,848.0,1.33,25.11
8250,20230728,2,25,158,9,1573.29,2.11,12.78
8251,20230728,5,6,8,8,1225.12,3.92,6.9
8252,20230728,8,9,19,7,2341.36,1.44,8.08
8253,20230728,1,17,71,1,330.13,1.58,14.23
8254,20230728,8,19,122,2,181.9,3.85,4.96
8255,20230728,5,14,97,9,794.88,2.96,17.48
8256,20230728,9,13,60,4,585.6,4.02,5.07
8257,20230729,3,9,119,5,1672.4,1.36,4.6
8258,20230729,3,14,109,9,794.88,2.83,9.68
8259,20230729,3,20,195,3,1190.55,4.04,29.05
8260,20230729,3,28,151,2,700.52,3.77,23.95
8261,20230729,3,2,56,5,1374.45,1.39,27.66
8262,20230729,7,28,134,2,700.52,4.63,5.41
8263,20230729,3,20,88,1,396.85,1.84,10.1
8264,20230729,5,23,33,1,283.08,1.26,17.45
8265,20230729,1,20,163,9,3571.65,2.89,7.79
8266,20230729,10,13,99,2,292.8,4.32,14.9
8267,20230729,5,11,62,6,2364.78,2.55,26.61
8268,20230729,8,17,133,4,1320.52,2.99,23.53
8269,20230729,3,5,71,6,2849.28,2.45,15.38
8270,20230729,10,17,107,3,990.39,4.95,25.09
8271,20230729,4,16,18,3,168.93,2.09,6.75
8272,20230729,7,28,120,8,2802.08,3.47,16.73
8273,20230729,8,3,98,6,2421.96,3.06,4.49
8274,20230729,9,24,122,1,424.0,3.11,20.2
8275,20230729,7,21,195,1,182.66,2.16,21.4
8276,20230729,6,26,182,2,454.64,3.98,16.26
8277,20230729,6,17,136,2,660.26,2.94,10.44
8278,20230730,1,9,31,9,3010.32,1.12,23.73
8279,20230730,2,9,139,2,668.96,1.36,21.71
8280,20230730,4,27,176,6,680.76,4.24,23.99
8281,20230730,3,13,160,2,292.8,2.25,27.95
8282,20230730,7,1,60,6,159.12,3.05,18.38
8283,20230730,5,9,46,9,3010.32,2.11,14.95
8284,20230730,6,19,43,9,818.55,1.44,15.19
8285,20230730,1,7,89,5,60.9,2.31,28.72
8286,20230730,4,8,165,6,121.44,4.68,18.5
8287,20230730,8,19,86,4,363.8,3.0,14.87
8288,20230730,7,17,26,5,1650.65,4.79,27.7
8289,20230730,10,9,66,8,2675.84,4.75,12.75
8290,20230730,1,20,155,3,1190.55,1.07,1.88
8291,20230730,9,5,190,4,1899.52,4.8,5.39
8292,20230730,1,24,125,8,3392.0,3.51,21.32
8293,20230730,10,25,164,5,874.05,4.41,1.37
8294,20230730,7,18,141,6,1866.06,3.12,4.51
8295,20230730,3,1,54,3,79.56,3.5,2.12
8296,20230730,6,10,3,7,583.52,3.7,5.1
8297,20230730,5,29,120,1,217.4,2.0,14.4
8298,20230730,6,26,189,8,1818.56,4.17,9.98
8299,20230730,5,24,51,7,2968.0,4.12,8.33
8300,20230730,7,1,4,9,238.68,2.94,29.75
8301,20230730,6,14,192,1,88.32,2.32,0.56
8302,20230730,3,5,20,4,1899.52,1.88,20.02
8303,20230730,2,10,194,7,583.52,4.03,7.27
8304,20230730,9,15,5,5,2035.4,3.43,29.57
8305,20230730,9,16,135,1,56.31,2.43,24.99
8306,20230730,10,28,148,4,1401.04,2.79,26.74
8307,20230730,6,30,147,9,3277.62,4.04,20.36
8308,20230730,6,10,119,4,333.44,4.01,25.56
8309,20230730,6,26,14,1,227.32,2.57,29.58
8310,20230730,6,30,162,9,3277.62,4.98,19.03
8311,20230730,5,19,185,6,545.7,2.21,7.94
8312,20230730,3,11,53,3,1182.39,2.31,17.72
8313,20230730,2,17,184,9,2971.17,3.21,21.97
8314,20230730,10,20,196,6,2381.1,1.84,26.67
8315,20230730,5,28,116,2,700.52,2.16,7.61
8316,20230730,7,22,126,8,1130.72,1.47,20.41
8317,20230730,5,21,83,8,1461.28,4.69,9.7
8318,20230730,6,17,161,4,1320.52,1.14,8.25
8319,20230730,3,4,54,5,2139.25,1.33,25.93
8320,20230730,8,28,143,3,1050.78,4.46,24.77
8321,20230730,7,27,93,8,907.68,1.58,18.93
8322,20230730,6,18,161,5,1555.05,2.57,7.99
8323,20230730,9,18,150,3,933.03,1.38,2.04
8324,20230730,1,16,110,2,112.62,1.55,16.27
8325,20230731,9,3,19,5,2018.3,2.52,21.82
8326,20230731,2,1,137,9,238.68,4.27,2.64
8327,20230731,4,4,36,2,855.7,3.0,10.59
8328,20230731,2,16,41,1,56.31,3.18,5.28
8329,20230731,9,28,47,3,1050.78,3.34,4.41
8330,20230731,8,21,38,4,730.64,1.08,14.05
8331,20230731,10,20,38,6,2381.1,3.51,16.51
8332,20230731,9,8,162,6,121.44,3.44,21.36
8333,20230731,8,5,61,9,4273.92,2.71,19.56
8334,20230731,1,1,93,1,26.52,2.53,19.04
8335,20230731,2,28,26,3,1050.78,2.51,6.07
8336,20230731,5,4,100,3,1283.55,3.83,28.01
8337,20230731,3,6,80,7,1071.98,1.16,29.23
8338,20230731,4,28,30,4,1401.04,2.4,16.72
8339,20230731,2,10,18,6,500.16,1.84,13.41
8340,20230731,9,13,195,5,732.0,2.01,9.48
8341,20230731,4,26,127,7,1591.24,2.69,6.55
8342,20230731,5,25,146,9,1573.29,4.68,7.85
8343,20230731,3,24,40,1,424.0,2.47,14.29
8344,20230731,10,3,32,8,3229.28,3.3,7.46
8345,20230731,7,1,12,7,185.64,2.39,5.65
8346,20230801,8,30,14,7,2549.26,1.72,25.4
8347,20230801,4,4,116,6,2567.1,3.53,6.09
8348,20230801,2,11,111,3,1182.39,4.5,24.89
8349,20230801,9,26,112,3,681.96,4.86,0.69
8350,20230801,9,22,25,5,706.7,2.55,22.38
8351,20230801,5,9,92,4,1337.92,1.84,21.49
8352,20230801,2,29,9,5,1087.0,4.33,12.29
8353,20230801,6,22,125,1,141.34,3.9,18.63
8354,20230801,7,27,96,8,907.68,1.97,15.29
8355,20230801,1,14,184,6,529.92,4.1,15.54
8356,20230801,7,9,168,2,668.96,4.56,0.29
8357,20230801,5,15,24,5,2035.4,3.36,8.33
8358,20230801,3,13,61,7,1024.8,2.47,4.95
8359,20230801,1,15,185,2,814.16,2.69,10.95
8360,20230801,6,22,15,4,565.36,2.29,22.16
8361,20230801,1,22,93,4,565.36,2.23,2.65
8362,20230801,3,4,44,4,1711.4,1.45,29.96
8363,20230801,1,10,194,7,583.52,1.06,13.39
8364,20230801,2,9,159,4,1337.92,1.55,27.24
8365,20230801,2,12,143,5,1079.05,4.96,28.26
8366,20230801,6,6,57,1,153.14,3.25,9.21
8367,20230801,10,4,77,7,2994.95,1.6,29.23
8368,20230801,8,11,198,4,1576.52,4.15,0.99
8369,20230802,8,9,78,1,334.48,4.34,13.31
8370,20230802,7,28,98,7,2451.82,3.41,23.06
8371,20230802,1,27,179,7,794.22,3.93,19.45
8372,20230802,9,8,169,5,101.2,1.06,2.27
8373,20230802,9,29,68,5,1087.0,4.58,14.76
8374,20230802,5,21,158,3,547.98,2.73,5.03
8375,20230802,8,26,116,7,1591.24,3.81,14.71
8376,20230802,4,27,103,8,907.68,1.61,11.63
8377,20230802,10,26,105,2,454.64,2.4,17.94
8378,20230802,1,21,139,2,365.32,4.39,3.32
8379,20230802,7,2,191,8,2199.12,1.16,24.68
8380,20230802,3,25,191,1,174.81,2.66,17.65
8381,20230802,1,19,169,3,272.85,4.26,3.43
8382,20230802,7,22,156,5,706.7,3.55,7.83
8383,20230802,5,19,156,1,90.95,4.5,17.31
8384,20230802,1,17,72,6,1980.78,3.45,21.97
8385,20230802,8,27,16,5,567.3,4.31,0.06
8386,20230802,2,4,193,8,3422.8,3.87,3.38
8387,20230802,6,28,137,4,1401.04,4.99,4.16
8388,20230802,5,21,142,4,730.64,3.67,26.28
8389,20230802,10,13,162,8,1171.2,3.82,5.81
8390,20230802,10,19,18,5,454.75,2.99,25.99
8391,20230802,9,12,136,8,1726.48,3.61,7.82
8392,20230802,6,13,57,6,878.4,4.38,9.4
8393,20230802,2,14,54,1,88.32,2.69,20.68
8394,20230802,9,8,50,5,101.2,1.96,20.82
8395,20230802,2,28,191,5,1751.3,2.7,27.14
8396,20230802,8,4,59,7,2994.95,4.41,8.44
8397,20230802,6,29,186,9,1956.6,2.03,5.42
8398,20230802,3,7,151,1,12.18,1.21,7.11
8399,20230802,10,16,36,8,450.48,4.54,2.93
8400,20230802,3,22,94,3,424.02,2.12,12.8
8401,20230802,10,22,195,3,424.02,3.34,6.66
8402,20230802,8,29,36,1,217.4,3.87,19.22
8403,20230802,10,6,67,2,306.28,2.42,8.21
8404,20230802,8,29,182,8,1739.2,2.46,3.52
8405,20230802,8,15,112,4,1628.32,3.0,22.67
8406,20230802,9,18,134,9,2799.09,4.5,16.75
8407,20230802,3,25,127,5,874.05,2.03,24.41
8408,20230802,8,13,21,9,1317.6,3.51,16.99
8409,20230802,5,8,200,8,161.92,3.01,7.57
8410,20230802,8,3,196,5,2018.3,4.37,22.39
8411,20230802,2,26,129,5,1136.6,3.16,2.51
8412,20230802,10,14,192,4,353.28,3.63,3.47
8413,20230802,7,1,167,6,159.12,3.59,5.47
8414,20230802,1,15,42,1,407.08,1.82,15.65
8415,20230802,2,24,18,4,1696.0,2.48,28.48
8416,20230802,5,28,38,3,1050.78,2.84,22.79
8417,20230802,2,16,50,7,394.17,4.9,3.89
8418,20230802,6,21,94,7,1278.62,3.1,24.51
8419,20230802,8,11,132,8,3153.04,4.09,5.32
8420,20230802,9,21,106,9,1643.94,2.98,3.64
8421,20230802,8,13,44,9,1317.6,2.68,8.8
8422,20230802,6,14,96,5,441.6,3.85,11.22
8423,20230802,8,24,32,5,2120.0,2.21,22.26
8424,20230802,2,4,115,1,427.85,4.91,19.84
8425,20230803,9,26,82,1,227.32,2.29,1.76
8426,20230803,8,19,104,1,90.95,2.19,16.1
8427,20230803,8,4,191,8,3422.8,3.85,1.86
8428,20230803,8,18,13,3,933.03,4.09,25.21
8429,20230803,9,2,193,9,2474.01,3.82,22.41
8430,20230803,5,13,184,2,292.8,1.4,10.83
8431,20230803,9,22,157,7,989.38,1.05,4.12
8432,20230803,7,23,133,8,2264.64,4.04,21.03
8433,20230803,6,15,173,7,2849.56,1.36,7.72
8434,20230803,9,25,35,2,349.62,4.58,5.94
8435,20230803,3,23,40,1,283.08,3.28,8.3
8436,20230803,5,27,143,3,340.38,1.86,14.58
8437,20230803,10,14,32,3,264.96,3.46,4.3
8438,20230803,8,9,31,6,2006.88,1.93,15.54
8439,20230803,6,18,119,7,2177.07,4.18,11.34
8440,20230803,6,5,120,6,2849.28,3.61,0.91
8441,20230803,2,16,78,4,225.24,3.27,15.96
8442,20230803,9,28,99,1,350.26,1.58,12.31
8443,20230803,5,15,165,4,1628.32,1.73,8.69
8444,20230803,5,12,61,7,1510.67,2.32,3.44
8445,20230803,7,13,124,1,146.4,1.09,2.03
8446,20230803,4,11,5,5,1970.65,2.73,12.71
8447,20230803,5,18,117,1,311.01,2.46,24.47
8448,20230803,5,14,85,4,353.28,3.11,25.29
8449,20230803,4,4,68,6,2567.1,2.18,16.96
8450,20230803,10,14,154,3,264.96,3.15,0.24
8451,20230803,4,25,7,2,349.62,4.35,5.06
8452,20230803,1,9,125,5,1672.4,2.24,25.66
8453,20230803,9,2,109,2,549.78,2.61,20.4
8454,20230803,9,27,88,9,1021.14,2.43,1.51
8455,20230803,2,7,148,9,109.62,2.89,15.0
8456,20230803,4,19,63,8,727.6,1.12,11.97
8457,20230803,8,21,71,8,1461.28,1.31,8.63
8458,20230803,1,12,61,4,863.24,2.29,21.86
8459,20230803,3,25,137,3,524.43,2.37,7.9
8460,20230803,2,1,8,2,53.04,3.86,4.72
8461,20230803,2,25,100,3,524.43,3.96,5.75
8462,20230803,3,10,16,1,83.36,4.59,2.15
8463,20230803,10,22,129,7,989.38,2.08,13.14
8464,20230803,5,27,15,1,113.46,4.93,16.12
8465,20230803,8,1,178,7,185.64,3.22,13.83
8466,20230803,7,4,185,7,2994.95,3.76,13.18
8467,20230803,2,5,134,4,1899.52,2.44,16.15
8468,20230803,2,4,96,7,2994.95,3.19,19.21
8469,20230803,4,25,29,6,1048.86,1.14,1.24
8470,20230803,1,15,154,2,814.16,4.16,10.42
8471,20230803,7,9,141,9,3010.32,2.19,10.05
8472,20230803,4,20,115,7,2777.95,1.3,13.44
8473,20230803,10,12,23,6,1294.86,3.96,21.5
8474,20230803,4,12,135,2,431.62,4.17,19.11
8475,20230803,6,14,175,7,618.24,1.0,28.26
8476,20230803,9,18,12,8,2488.08,1.07,6.32
8477,20230803,3,8,75,4,80.96,1.45,4.57
8478,20230803,9,4,138,7,2994.95,1.77,12.21
8479,20230803,10,15,172,6,2442.48,4.03,24.71
8480,20230804,2,29,80,6,1304.4,1.97,12.74
8481,20230804,3,22,94,8,1130.72,4.27,21.79
8482,20230804,4,15,132,4,1628.32,2.58,24.01
8483,20230804,10,1,132,4,106.08,4.59,6.73
8484,20230804,6,27,116,3,340.38,3.16,9.95
8485,20230804,7,8,65,3,60.72,3.38,16.69
8486,20230804,10,16,54,9,506.79,4.58,28.34
8487,20230804,3,8,76,4,80.96,4.26,21.53
8488,20230804,4,16,16,3,168.93,4.59,16.43
8489,20230804,4,11,52,1,394.13,1.53,18.93
8490,20230804,4,1,177,3,79.56,2.73,14.79
8491,20230804,4,9,79,9,3010.32,1.93,14.16
8492,20230804,2,7,7,2,24.36,3.12,10.94
8493,20230804,5,27,88,3,340.38,3.23,29.8
8494,20230804,2,15,95,9,3663.72,4.45,9.42
8495,20230804,10,25,149,7,1223.67,2.14,11.61
8496,20230804,6,30,17,8,2913.44,4.85,17.81
8497,20230804,8,18,197,3,933.03,2.03,27.29
8498,20230804,10,15,184,3,1221.24,1.24,5.78
8499,20230804,4,6,152,1,153.14,3.95,28.48
8500,20230804,5,24,87,6,2544.0,4.23,6.25
8501,20230804,9,9,110,1,334.48,3.96,16.12
8502,20230804,8,19,121,4,363.8,1.9,25.33
8503,20230804,1,20,186,3,1190.55,1.9,24.39
8504,20230804,5,10,97,5,416.8,2.23,15.45
8505,20230804,5,17,154,3,990.39,2.11,26.36
8506,20230804,3,3,129,4,1614.64,2.88,23.28
8507,20230804,5,28,180,8,2802.08,2.89,24.14
8508,20230804,3,2,140,2,549.78,4.22,19.86
8509,20230804,8,21,115,9,1643.94,2.3,4.88
8510,20230804,5,6,14,4,612.56,3.85,2.17
8511,20230804,10,27,29,2,226.92,3.13,13.06
8512,20230804,5,23,45,3,849.24,4.97,10.84
8513,20230805,8,12,92,5,1079.05,4.26,2.17
8514,20230805,3,18,26,5,1555.05,2.93,3.89
8515,20230805,1,9,98,7,2341.36,3.16,25.37
8516,20230805,9,1,128,2,53.04,1.3,24.92
8517,20230805,6,15,64,2,814.16,3.35,26.87
8518,20230805,4,12,79,8,1726.48,4.3,5.32
8519,20230805,2,2,74,3,824.67,3.67,22.92
8520,20230805,4,30,16,6,2185.08,4.29,4.73
8521,20230805,9,4,119,1,427.85,2.56,4.88
8522,20230805,3,22,78,5,706.7,4.48,28.16
8523,20230805,10,1,11,3,79.56,2.44,7.32
8524,20230805,2,27,189,7,794.22,3.29,14.74
8525,20230805,10,20,52,8,3174.8,1.81,23.01
8526,20230805,9,4,180,7,2994.95,4.9,8.17
